TIME,DJIA
"August-21,1903",37.6904
"August-22,1903",37.8223
"August-24,1903",37.6245
"August-25,1903",38.2911
"August-26,1903",38.3278
"August-27,1903",38.3717
"August-28,1903",38.8406
"August-29,1903",38.9504
"August-31,1903",38.9651
"September-01,1903",38.6428
"September-02,1903",38.5329
"September-03,1903",37.9835
"September-04,1903",38.0421
"September-08,1903",37.749
"September-09,1903",37.6465
"September-10,1903",37.3608
"September-11,1903",37.3095
"September-12,1903",37.2143
"September-14,1903",36.7454
"September-15,1903",36.848
"September-16,1903",36.4964
"September-17,1903",36.218
"September-18,1903",35.6979
"September-19,1903",35.5294
"September-21,1903",35.4927
"September-22,1903",35.4781
"September-23,1903",34.9799
"September-24,1903",34.1522
"September-25,1903",34.1668
"September-26,1903",33.8371
"September-28,1903",33.0313
"September-29,1903",34.1888
"September-30,1903",33.5514
"October-01,1903",34.4745
"October-02,1903",34.8847
"October-03,1903",34.8188
"October-05,1903",34.4672
"October-06,1903",34.599
"October-07,1903",34.4012
"October-08,1903",33.339
"October-09,1903",33.2145
"October-10,1903",32.753
"October-12,1903",31.9911
"October-13,1903",31.6468
"October-14,1903",31.0754
"October-15,1903",30.9508
"October-16,1903",32.5332
"October-17,1903",33.0167
"October-19,1903",31.6395
"October-20,1903",32.7823
"October-21,1903",33.0387
"October-22,1903",32.7969
"October-23,1903",32.665
"October-24,1903",32.5845
"October-26,1903",33.2071
"October-27,1903",33.2657
"October-28,1903",33.3024
"October-29,1903",33.1192
"October-30,1903",32.8335
"October-31,1903",33.0606
"November-02,1903",33.3024
"November-04,1903",32.8921
"November-05,1903",31.9398
"November-06,1903",32.1889
"November-07,1903",32.0204
"November-09,1903",30.8776
"November-10,1903",31.7493
"November-11,1903",31.3757
"November-12,1903",31.449
"November-13,1903",31.8006
"November-14,1903",31.5955
"November-16,1903",31.764
"November-17,1903",31.8666
"November-18,1903",32.3793
"November-19,1903",32.6211
"November-20,1903",32.372
"November-21,1903",32.3427
"November-23,1903",32.6357
"November-24,1903",31.9691
"November-25,1903",32.1669
"November-27,1903",32.416
"November-28,1903",32.3354
"November-30,1903",32.4746
"December-01,1903",32.4892
"December-02,1903",33.3317
"December-03,1903",33.8665
"December-04,1903",34.0642
"December-05,1903",33.7419
"December-07,1903",34.7236
"December-08,1903",34.6796
"December-09,1903",34.6796
"December-10,1903",33.9544
"December-11,1903",33.7859
"December-12,1903",33.7199
"December-14,1903",34.2108
"December-15,1903",34.306
"December-16,1903",34.328
"December-17,1903",34.2108
"December-18,1903",34.5477
"December-19,1903",34.6723
"December-21,1903",34.3939
"December-22,1903",34.1595
"December-23,1903",34.8334
"December-24,1903",34.9799
"December-28,1903",35.6319
"December-29,1903",36.1521
"December-30,1903",35.9396
"December-31,1903",35.9762
"January-02,1904",34.7089
"January-04,1904",34.9946
"January-05,1904",35.229
"January-06,1904",34.4818
"January-07,1904",34.5477
"January-08,1904",35.1045
"January-09,1904",35.1777
"January-11,1904",35.0312
"January-12,1904",34.892
"January-13,1904",34.9946
"January-14,1904",35.0532
"January-15,1904",35.1411
"January-16,1904",35.2217
"January-18,1904",35.7638
"January-19,1904",35.6393
"January-20,1904",35.588
"January-21,1904",36.174
"January-22,1904",36.5843
"January-23,1904",36.5623
"January-25,1904",36.3425
"January-26,1904",36.7601
"January-27,1904",36.9945
"January-28,1904",36.2033
"January-29,1904",35.9762
"January-30,1904",35.8297
"February-01,1904",35.9176
"February-02,1904",35.6686
"February-03,1904",35.4561
"February-04,1904",35.4195
"February-05,1904",35.0679
"February-06,1904",34.9067
"February-08,1904",35.2363
"February-09,1904",34.4159
"February-10,1904",34.9873
"February-11,1904",35.2803
"February-13,1904",35.2437
"February-15,1904",35.7931
"February-16,1904",35.4488
"February-17,1904",35.2803
"February-18,1904",35.0898
"February-19,1904",34.8041
"February-20,1904",34.6576
"February-23,1904",34.328
"February-24,1904",34.2181
"February-25,1904",34.7748
"February-26,1904",34.5331
"February-27,1904",34.4891
"February-29,1904",34.8188
"March-01,1904",35.0605
"March-02,1904",35.0679
"March-03,1904",35.1631
"March-04,1904",35.0898
"March-05,1904",34.6356
"March-07,1904",34.5624
"March-08,1904",34.958
"March-09,1904",34.4598
"March-10,1904",34.3792
"March-11,1904",34.0349
"March-12,1904",33.9983
"March-14,1904",34.0642
"March-15,1904",34.9653
"March-16,1904",34.9946
"March-17,1904",35.3829
"March-18,1904",35.0972
"March-19,1904",35.7198
"March-21,1904",35.3536
"March-22,1904",35.5294
"March-23,1904",35.6173
"March-24,1904",35.2803
"March-25,1904",35.273
"March-26,1904",35.3169
"March-28,1904",35.6612
"March-29,1904",35.6026
"March-30,1904",35.7272
"March-31,1904",35.9836
"April-02,1904",35.9543
"April-04,1904",35.6612
"April-05,1904",35.8151
"April-06,1904",36.1154
"April-07,1904",36.6136
"April-08,1904",36.3279
"April-09,1904",36.3718
"April-11,1904",36.6136
"April-12,1904",36.3205
"April-13,1904",36.4304
"April-14,1904",36.196
"April-15,1904",36.1521
"April-16,1904",36.174
"April-18,1904",36.1374
"April-19,1904",35.837
"April-20,1904",35.6173
"April-21,1904",35.9689
"April-22,1904",35.9616
"April-23,1904",35.9836
"April-25,1904",35.6393
"April-26,1904",35.7565
"April-27,1904",35.859
"April-28,1904",35.7931
"April-29,1904",35.8224
"April-30,1904",35.7491
"May-02,1904",35.4708
"May-03,1904",35.4048
"May-04,1904",35.6026
"May-05,1904",35.5733
"May-06,1904",35.6832
"May-07,1904",35.5953
"May-09,1904",35.6832
"May-10,1904",35.4708
"May-11,1904",35.3829
"May-12,1904",35.1118
"May-13,1904",34.958
"May-14,1904",34.958
"May-16,1904",34.8408
"May-17,1904",34.9213
"May-18,1904",34.7455
"May-19,1904",34.7602
"May-20,1904",34.8188
"May-21,1904",35.207
"May-23,1904",35.5513
"May-24,1904",35.1704
"May-25,1904",35.2656
"May-26,1904",35.3316
"May-27,1904",35.3536
"May-31,1904",35.295
"June-01,1904",35.3536
"June-02,1904",35.2363
"June-03,1904",35.2876
"June-04,1904",35.2876
"June-06,1904",35.2217
"June-07,1904",35.3609
"June-08,1904",35.6026
"June-09,1904",35.6466
"June-10,1904",35.9396
"June-11,1904",35.9836
"June-13,1904",35.8077
"June-14,1904",35.9323
"June-15,1904",35.7931
"June-16,1904",35.7711
"June-17,1904",35.6979
"June-18,1904",35.8151
"June-20,1904",35.8737
"June-21,1904",35.9176
"June-22,1904",36.2326
"June-23,1904",36.24
"June-24,1904",36.1301
"June-25,1904",35.9836
"June-27,1904",36.1081
"June-28,1904",35.9836
"June-29,1904",35.9543
"June-30,1904",36.0788
"July-01,1904",36.1227
"July-05,1904",36.3498
"July-06,1904",36.6941
"July-07,1904",36.5989
"July-08,1904",36.9505
"July-09,1904",37.2436
"July-11,1904",37.119
"July-12,1904",37.6318
"July-13,1904",37.8956
"July-14,1904",37.9981
"July-15,1904",38.1373
"July-16,1904",38.4596
"July-18,1904",38.4596
"July-19,1904",38.7966
"July-20,1904",38.6794
"July-21,1904",38.4377
"July-22,1904",38.5695
"July-23,1904",38.9285
"July-25,1904",38.8113
"July-26,1904",38.2911
"July-27,1904",38.4084
"July-28,1904",38.379
"July-29,1904",38.1813
"July-30,1904",38.1886
"August-01,1904",38.6281
"August-02,1904",38.5915
"August-03,1904",38.6428
"August-04,1904",38.6061
"August-05,1904",38.716
"August-06,1904",38.7527
"August-08,1904",38.6281
"August-09,1904",38.8479
"August-10,1904",38.9211
"August-11,1904",39.031
"August-12,1904",39.1116
"August-13,1904",39.5805
"August-15,1904",39.5438
"August-16,1904",39.2215
"August-17,1904",39.6171
"August-18,1904",39.7416
"August-19,1904",39.3827
"August-20,1904",39.0823
"August-22,1904",38.9211
"August-23,1904",39.4925
"August-24,1904",39.6537
"August-25,1904",39.8588
"August-26,1904",39.8808
"August-27,1904",39.9028
"August-29,1904",40.0053
"August-30,1904",39.8808
"August-31,1904",39.976
"September-01,1904",40.2471
"September-02,1904",40.4009
"September-06,1904",40.5694
"September-07,1904",40.7892
"September-08,1904",40.9797
"September-09,1904",41.4192
"September-10,1904",42.0712
"September-12,1904",41.3606
"September-13,1904",41.258
"September-14,1904",41.8294
"September-15,1904",41.5071
"September-16,1904",41.8954
"September-17,1904",41.4485
"September-19,1904",41.4265
"September-20,1904",40.7819
"September-21,1904",41.0236
"September-22,1904",40.8185
"September-23,1904",41.2507
"September-24,1904",41.3899
"September-26,1904",41.6902
"September-27,1904",41.8587
"September-28,1904",42.0785
"September-29,1904",41.8368
"September-30,1904",42.1884
"October-01,1904",42.5254
"October-03,1904",42.9649
"October-04,1904",42.6865
"October-05,1904",42.6206
"October-06,1904",42.1884
"October-07,1904",42.4594
"October-08,1904",42.6499
"October-10,1904",43.0382
"October-11,1904",43.2433
"October-12,1904",43.3898
"October-13,1904",44.0711
"October-14,1904",44.9941
"October-15,1904",45.4703
"October-17,1904",45.4629
"October-18,1904",45.5362
"October-19,1904",45.2139
"October-20,1904",45.5069
"October-21,1904",45.6754
"October-22,1904",46.1296
"October-24,1904",46.2761
"October-25,1904",45.9171
"October-26,1904",45.8805
"October-27,1904",45.397
"October-28,1904",46.4373
"October-29,1904",47.2797
"October-31,1904",46.1735
"November-01,1904",46.679
"November-02,1904",47.4409
"November-03,1904",47.5215
"November-04,1904",47.8438
"November-05,1904",47.7998
"November-07,1904",48.5031
"November-09,1904",49.1331
"November-10,1904",49.5067
"November-11,1904",49.8364
"November-12,1904",49.9536
"November-14,1904",50.3858
"November-15,1904",50.6715
"November-16,1904",50.6275
"November-17,1904",51.3381
"November-18,1904",51.0524
"November-19,1904",51.2868
"November-21,1904",51.7337
"November-22,1904",51.133
"November-23,1904",51.1989
"November-25,1904",51.8875
"November-26,1904",52.4223
"November-28,1904",53.0084
"November-29,1904",53.001
"November-30,1904",52.7593
"December-01,1904",52.7813
"December-02,1904",53.0816
"December-03,1904",53.3746
"December-05,1904",53.6457
"December-06,1904",53.1622
"December-07,1904",50.525
"December-08,1904",49.8144
"December-09,1904",50.7081
"December-10,1904",51.2868
"December-12,1904",48.1808
"December-13,1904",48.6569
"December-14,1904",48.4738
"December-15,1904",48.8034
"December-16,1904",50.3491
"December-17,1904",50.1587
"December-19,1904",50.166
"December-20,1904",50.6129
"December-21,1904",50.0928
"December-22,1904",49.7191
"December-23,1904",50.1587
"December-27,1904",50.6422
"December-28,1904",51.426
"December-29,1904",52.0634
"December-30,1904",51.3161
"December-31,1904",50.9938
"January-03,1905",51.5652
"January-04,1905",51.4407
"January-05,1905",51.448
"January-06,1905",50.8839
"January-07,1905",50.7154
"January-09,1905",50.9279
"January-10,1905",51.3528
"January-11,1905",51.3015
"January-12,1905",50.9938
"January-13,1905",51.5066
"January-14,1905",51.7923
"January-16,1905",51.9681
"January-17,1905",51.7703
"January-18,1905",51.9974
"January-19,1905",51.7703
"January-20,1905",51.741
"January-21,1905",51.3821
"January-23,1905",50.8766
"January-24,1905",50.8326
"January-25,1905",50.3711
"January-26,1905",51.3308
"January-27,1905",51.5945
"January-28,1905",51.8802
"January-30,1905",51.8436
"January-31,1905",52.2538
"February-01,1905",51.9461
"February-02,1905",52.1513
"February-03,1905",52.3564
"February-04,1905",52.4003
"February-06,1905",52.5981
"February-07,1905",53.2062
"February-08,1905",53.1402
"February-09,1905",52.9351
"February-10,1905",53.675
"February-11,1905",53.7263
"February-14,1905",53.8288
"February-15,1905",53.8948
"February-16,1905",53.9387
"February-17,1905",54.1512
"February-18,1905",54.3783
"February-20,1905",54.8984
"February-21,1905",55.3159
"February-23,1905",55.1914
"February-24,1905",55.7555
"February-25,1905",55.7921
"February-27,1905",55.4918
"February-28,1905",55.0522
"March-01,1905",55.7188
"March-02,1905",56.2683
"March-03,1905",55.6163
"March-04,1905",55.7775
"March-06,1905",55.9166
"March-07,1905",55.6895
"March-08,1905",55.8873
"March-09,1905",56.6712
"March-10,1905",57.0521
"March-11,1905",56.9349
"March-13,1905",57.3012
"March-14,1905",57.2646
"March-15,1905",57.0594
"March-16,1905",57.0008
"March-17,1905",56.5393
"March-18,1905",56.6052
"March-20,1905",57.1547
"March-21,1905",56.7811
"March-22,1905",55.9972
"March-23,1905",56.7151
"March-24,1905",58.0704
"March-25,1905",57.792
"March-27,1905",57.5649
"March-28,1905",57.2353
"March-29,1905",57.6528
"March-30,1905",58.0411
"March-31,1905",58.6198
"April-01,1905",59.096
"April-03,1905",59.4329
"April-04,1905",59.5648
"April-05,1905",60.1948
"April-06,1905",60.627
"April-07,1905",60.8908
"April-08,1905",60.3999
"April-10,1905",60.2168
"April-11,1905",60.019
"April-12,1905",60.5391
"April-13,1905",60.9713
"April-14,1905",61.3523
"April-15,1905",60.8908
"April-17,1905",61.1032
"April-18,1905",60.5098
"April-19,1905",61.1252
"April-20,1905",59.3011
"April-24,1905",58.5832
"April-25,1905",59.2278
"April-26,1905",59.5282
"April-27,1905",57.5283
"April-28,1905",57.0448
"April-29,1905",55.7335
"May-01,1905",56.3342
"May-02,1905",56.9715
"May-03,1905",56.0485
"May-04,1905",54.7079
"May-05,1905",56.2756
"May-06,1905",55.7994
"May-08,1905",54.5907
"May-09,1905",55.5137
"May-10,1905",55.924
"May-11,1905",56.5173
"May-12,1905",57.1766
"May-13,1905",56.7371
"May-15,1905",56.7444
"May-16,1905",56.3269
"May-17,1905",56.1511
"May-18,1905",54.6713
"May-19,1905",54.1145
"May-20,1905",53.6384
"May-22,1905",52.2831
"May-23,1905",52.4296
"May-24,1905",54.0266
"May-25,1905",53.4113
"May-26,1905",53.4845
"May-27,1905",53.4113
"May-29,1905",54.2977
"May-31,1905",54.4442
"June-01,1905",53.6017
"June-02,1905",53.7043
"June-03,1905",53.7922
"June-05,1905",53.8508
"June-06,1905",53.1329
"June-07,1905",53.4332
"June-08,1905",53.5138
"June-09,1905",53.675
"June-10,1905",54.7079
"June-12,1905",54.6566
"June-13,1905",54.1731
"June-14,1905",54.2903
"June-15,1905",54.0339
"June-16,1905",54.1805
"June-17,1905",53.7409
"June-19,1905",53.9753
"June-20,1905",54.5248
"June-21,1905",55.0815
"June-22,1905",55.4551
"June-23,1905",55.5137
"June-24,1905",55.4478
"June-26,1905",56.7371
"June-27,1905",56.7371
"June-28,1905",56.9789
"June-29,1905",56.5466
"June-30,1905",56.3122
"July-01,1905",56.7591
"July-03,1905",57.6528
"July-05,1905",57.6162
"July-06,1905",58.1143
"July-07,1905",58.2682
"July-08,1905",58.2169
"July-10,1905",58.2169
"July-11,1905",57.1547
"July-12,1905",57.9385
"July-13,1905",57.8213
"July-14,1905",57.5503
"July-15,1905",57.6382
"July-17,1905",57.9458
"July-18,1905",57.9458
"July-19,1905",58.0631
"July-20,1905",58.3121
"July-21,1905",58.0924
"July-22,1905",57.1766
"July-24,1905",57.6455
"July-25,1905",57.4037
"July-26,1905",57.6235
"July-27,1905",58.0704
"July-28,1905",58.9421
"July-29,1905",59.074
"July-31,1905",59.8505
"August-01,1905",59.5941
"August-02,1905",59.5648
"August-03,1905",59.7992
"August-04,1905",59.997
"August-05,1905",59.8871
"August-07,1905",60.2168
"August-08,1905",59.997
"August-09,1905",59.9457
"August-10,1905",60.0923
"August-11,1905",60.2168
"August-12,1905",60.0776
"August-14,1905",60.1582
"August-15,1905",60.3267
"August-16,1905",60.3999
"August-17,1905",60.6051
"August-18,1905",60.0923
"August-19,1905",60.1728
"August-21,1905",60.2607
"August-22,1905",60.1435
"August-23,1905",60.671
"August-24,1905",60.5171
"August-25,1905",60.3413
"August-26,1905",60.5171
"August-28,1905",60.2314
"August-29,1905",60.649
"August-30,1905",60.1069
"August-31,1905",59.0667
"September-01,1905",58.3561
"September-02,1905",58.3927
"September-05,1905",59.1399
"September-06,1905",57.814
"September-07,1905",57.5796
"September-08,1905",58.444
"September-09,1905",57.8872
"September-11,1905",57.9165
"September-12,1905",58.7004
"September-13,1905",58.1876
"September-14,1905",58.6857
"September-15,1905",58.9861
"September-16,1905",59.4183
"September-18,1905",59.6161
"September-19,1905",59.1692
"September-20,1905",59.6674
"September-21,1905",59.9018
"September-22,1905",60.0043
"September-23,1905",59.9091
"September-25,1905",59.3743
"September-26,1905",59.5575
"September-27,1905",59.4329
"September-28,1905",59.2791
"September-29,1905",59.6234
"September-30,1905",59.997
"October-02,1905",60.1948
"October-03,1905",60.5245
"October-04,1905",60.3487
"October-05,1905",60.6417
"October-06,1905",60.4732
"October-07,1905",60.0849
"October-09,1905",59.8139
"October-10,1905",60.0849
"October-11,1905",59.2132
"October-12,1905",59.3084
"October-13,1905",59.7333
"October-14,1905",59.682
"October-16,1905",59.6893
"October-17,1905",59.6527
"October-18,1905",59.3084
"October-19,1905",59.6381
"October-20,1905",60.2681
"October-21,1905",60.6783
